pair,relatedness
EC140_Lo1172,0.0886
EC140_Lo1180,0.0622
EC140_Lo1187,0.1763
EC140_Lo1199,0.2401
EC140_Lo1203,0.086
EC140_Lo1223,0.2127
EC140_Lo1242,0.0289
EC140_Lo1251,0.1531
EC140_Lo1253,0.142
EC140_Lo1261,0.2424
EC140_Lo1266,0.0826
EC140_Lo1270,-0.0119
EC140_Lo1273,0.0757
EC140_Lo1274,0.0212
EC140_Lo1280,0.0392
EC140_Lo1282,0.0414
EC140_Lo1284,0.0592
EC140_Lo1288,0.0324
EC140_Lo1290,0.0256
EC140_Lo1301,0.2449
EC140_Lo904,0.2821
EC140_Lp5,0.317
EC140_ML606,0.0374
EC140_Mo15W,0.027
EC140_Mo17,-0.0778
EC140_MS153,0.0556
EC140_MS71,0.0621
EC140_N16,0.0562
EC140_N192,0.2491
EC140_N22,0.0014
EC140_N25,0.0391
EC140_N6,0.0709
EC140_NC290,0.0155
EC140_NC358,0.0321
EC140_NDB8,0.036
EC140_NK764,0.1696
EC140_NK807,0.034
EC140_NQ508,0.0418
EC140_NS701,0.2326
EC140_Oh02,0.0805
EC140_Oh33,0.0595
EC140_Oh40B,0.0553
EC140_Oh43,0.0267
EC140_Os426,0.0434
EC140_P465P,0.0457
EC140_Pa36,0.0331
EC140_Pa405,0.0639
EC140_Pa91,0.0687
EC140_PB116,0.05
EC140_PB98TR,0.0303
EC140_PH207,0.0152
EC140_PHB09,0.1092
EC140_PHG35,0.0364
EC140_PHG39,0.0856
EC140_PHG47,0.0204
EC140_PHG50,0.0332
EC140_PHG71,0.0788
EC140_PHG80,0.0394
EC140_PHG83,0.0062
EC140_PHG84,0.0405
EC140_PHG86,0.2072
EC140_PHH93,0.0051
EC140_PHJ40,0.0142
EC140_PHK29,0.1787
EC140_PHK76,-0.0272
EC140_PHR36,0.0453
EC140_PHT77,0.0155
EC140_PHV63,0.0911
EC140_PHW65,0.0115
EC140_PHZ51,0.042
EC140_SC-Malawi,0.0444
EC140_SGI061,-0.0074
EC140_UH250,0.0433
EC140_UH_2500,0.0539
EC140_UH304,0.0211
EC140_UH_6102,0.0317
EC140_UH_6179,0.0249
EC140_UH_P024,0.0378
EC140_UH_P060,0.0337
EC140_UH_P064,0.0397
EC140_UH_P074,0.0405
EC140_UH_P087,0.0157
EC140_UH_P089,0.023
EC140_UH_P104,0.0824
EC140_UH_P115,0.0195
EC140_UH_P128,0.0618
EC140_UH_P148,0.0116
EC140_UH_S018,0.0694
EC140_UH_S020,0.0565
EC140_UH_S025,0.0451
EC140_Va26,0.0442
EC140_W117,0.0475
EC140_W153R,0.02
EC140_W182E,0.1444
EC140_W23,0.0569
EC140_W602S,0.011
EC140_W604S,0.0125
EC140_W64A,0.0242
EC140_W9,0.0382
EC140_W95115,0.0328
EC140_Wf9,0.0601
EC151_EC169,0.3428
EC151_EC175,0.3192
EC151_EC232,0.0783
EC151_EC242C,0.0326
EC151_EC334,0.3606
EC151_EP10,0.046
EC151_EP2008-18,0.0349
EC151_EP2008-22,0.0759
EC151_EP29,0.0951
EC151_EP51,0.0275
EC151_EP52,0.0522
EC151_EP55,0.1091
EC151_EP67,0.0599
EC151_EP72,0.0855
EC151_EP77,0.0666
EC151_EZ11A,0.1538
EC151_EZ18,0.0544
EC151_EZ31,0.4815
EC151_EZ35,0.137
EC151_EZ36,0.2035
EC151_EZ37,0.5531
EC151_EZ38,0.1016
EC151_EZ40,0.0579
EC151_EZ42,0.1718
EC151_EZ47,0.1734
EC151_EZ48,0.1744
EC151_F04401,0.015
EC151_F04402,0.0085
EC151_F04701,-0.0339
EC151_F04702,-0.0356
EC151_F05101,0.1812
EC151_F05404,0.0608
EC151_F1808,0.1407
EC151_F1890,-0.0184
EC151_F218,0.0703
EC151_F252,0.0173
EC151_F353,0.0173
EC151_F354,0.0373
EC151_F608,0.0602
EC151_F618,0.0339
EC151_F7001,0.0501
EC151_F7019,0.2963
EC151_F7025,0.1099
EC151_F7028,0.0449
EC151_F7057,0.0396
EC151_F7058,0.0547
EC151_F7081,0.0995
EC151_F7082,0.0818
EC151_F712,0.058
EC151_F748,0.2075
EC151_F752,0.1342
EC151_F838,0.0642
EC151_F874,0.076
EC151_F888,0.0964
EC151_F894,0.0716
EC151_F908,0.0651
EC151_F912,0.0307
EC151_F918,0.1051
EC151_F922,0.0322
EC151_F924,0.1751
EC151_F98902,0.0274
EC151_FP1,0.0952
EC151_FR19,0.1442
EC151_FR697,-0.0312
EC151_H99,0.0597
EC151_HMV5301,0.0014
EC151_HMV5325,0.0768
EC151_HMV5343,0.0664
EC151_HMV5347,0.2427
EC151_HMV5405,0.223
EC151_HMV5409,0.1084
EC151_HMV5422,0.0507
EC151_HMV5502,0.0938
EC151_I198,0.0493
EC151_I233,0.0366
EC151_I238,0.051
EC151_I242,0.0993
EC151_I261,0.0561
EC151_I267,0.0641
EC151_IDT,0.015
EC151_LAN496,0.0194
EC151_LH123Ht,0.0498
EC151_LH145,0.3803
EC151_LH38,0.119
EC151_LH39,0.0907
EC151_LH59,0.0101
EC151_LH60,-0.0247
EC151_LH65,-0.0376
EC151_LH74,0.3245
EC151_LH82,0.0381
EC151_LH93,0.0945
EC151_Lo1016,0.0976
EC151_Lo1026,0.0944
EC151_Lo1035,0.1111
EC151_Lo1038,0.0339
EC151_Lo1056,-0.0045
EC151_Lo1063,0.1167
EC151_Lo1087,0.096
EC151_Lo1094,0.1197
EC151_Lo1095,0.0136
EC151_Lo1101,0.1031
EC151_Lo1106,0.0874
EC151_Lo1123,0.2522
EC151_Lo1124,0.0178
EC151_Lo1172,0.0383
EC151_Lo1180,0.0324
EC151_Lo1187,0.116
EC151_Lo1199,0.1189
EC151_Lo1203,0.0502
EC151_Lo1223,0.0603
EC151_Lo1242,0.0101
EC151_Lo1251,0.0658
EC151_Lo1253,0.0117
EC151_Lo1261,0.0978
EC151_Lo1266,0.0856
EC151_Lo1270,0.0013
EC151_Lo1273,0.1724
EC151_Lo1274,0.0411
EC151_Lo1280,0.0542
EC151_Lo1282,0.0796
EC151_Lo1284,0.1061
EC151_Lo1288,0.0359
EC151_Lo1290,0.0154
EC151_Lo1301,0.1117
EC151_Lo904,0.1312
EC151_Lp5,0.1458
EC151_ML606,0.1053
EC151_Mo15W,0.0467
EC151_Mo17,-0.0561
EC151_MS153,0.0381
EC151_MS71,0.0609
EC151_N16,0.0356
EC151_N192,0.1918
EC151_N22,0.0443
EC151_N25,0.0546
EC151_N6,0.0707
EC151_NC290,0.0344
EC151_NC358,0.0231
EC151_NDB8,0.1363
EC151_NK764,0.2125
EC151_NK807,0.0519
EC151_NQ508,0.0006
EC151_NS701,0.1695
EC151_Oh02,0.0542
EC151_Oh33,0.0602
EC151_Oh40B,0.0514
EC151_Oh43,0.1124
EC151_Os426,0.0487
EC151_P465P,0.0881
EC151_Pa36,0.0186
EC151_Pa405,0.0516
EC151_Pa91,0.055
EC151_PB116,0.0466
EC151_PB98TR,0.0716
EC151_PH207,-0.0288
EC151_PHB09,0.1452
EC151_PHG35,0.0071
EC151_PHG39,0.1907
EC151_PHG47,0.0494
EC151_PHG50,-0.0174
EC151_PHG71,0.2845
EC151_PHG80,0.1368
EC151_PHG83,-0.0266
EC151_PHG84,-0.0022
EC151_PHG86,0.1644
EC151_PHH93,-0.0169
EC151_PHJ40,0.0454
EC151_PHK29,0.1478
EC151_PHK76,0.0279
EC151_PHR36,0.0433
EC151_PHT77,0.0387
EC151_PHV63,0.1303
EC151_PHW65,0.0126
EC151_PHZ51,0.0283
EC151_SC-Malawi,0.0384
EC151_SGI061,0.0315
EC151_UH250,0.1493
EC151_UH_2500,0.0177
EC151_UH304,-0.0035
EC151_UH_6102,0.0801
EC151_UH_6179,0.0063
EC151_UH_P024,-0.0161
EC151_UH_P060,0.0712
EC151_UH_P064,0.0617
EC151_UH_P074,0.0392
EC151_UH_P087,0.1086
EC151_UH_P089,0.013
EC151_UH_P104,0.1696
EC151_UH_P115,0.0742
EC151_UH_P128,0.0763
EC151_UH_P148,0.0542
EC151_UH_S018,0.1735
EC151_UH_S020,0.1863
EC151_UH_S025,0.1436
EC151_Va26,0.0767
EC151_W117,0.0381
EC151_W153R,0.0441
EC151_W182E,0.0687
EC151_W23,0.0711
EC151_W602S,0.0595
EC151_W604S,0.0292
EC151_W64A,0.0012
EC151_W9,0.0582
EC151_W95115,0.0903
EC151_Wf9,0.0166
EC169_EC175,0.3495
EC169_EC232,-0.0051
EC169_EC242C,0.0351
EC169_EC334,0.2929
EC169_EP10,0.0388
EC169_EP2008-18,-0.0267
EC169_EP2008-22,0.0125
EC169_EP29,0.0571
EC169_EP51,0.0292
EC169_EP52,0.0281
EC169_EP55,0.0842
EC169_EP67,0.0852
EC169_EP72,0.0734
EC169_EP77,0.031
EC169_EZ11A,0.0606
EC169_EZ18,0.0361
EC169_EZ31,0.4634
EC169_EZ35,0.0777
EC169_EZ36,0.0551
EC169_EZ37,0.5461
EC169_EZ38,0.1591
EC169_EZ40,0.1352
EC169_EZ42,0.2015
EC169_EZ47,0.0752
EC169_EZ48,0.1892
EC169_F04401,0.0356
EC169_F04402,0.017
EC169_F04701,-0.0554
EC169_F04702,-0.0284
EC169_F05101,0.3121
EC169_F05404,0.0835
EC169_F1808,0.156
EC169_F1890,-0.0156
EC169_F218,0.0424
EC169_F252,0.0006
EC169_F353,-0.0082
EC169_F354,-0.0101
EC169_F608,0.0272
EC169_F618,0.0575
EC169_F7001,0.0434
EC169_F7019,0.2439
EC169_F7025,0.2045
EC169_F7028,0.0113
EC169_F7057,0.0162
EC169_F7058,0.0491
EC169_F7081,0.1292
EC169_F7082,0.1097
EC169_F712,0.0496
EC169_F748,0.1591
EC169_F752,0.112
EC169_F838,0.0594
EC169_F874,0.0227
EC169_F888,0.0985
EC169_F894,0.0973
EC169_F908,0.0387
EC169_F912,0.0021
EC169_F918,0.1131
EC169_F922,0.016
EC169_F924,0.1862
EC169_F98902,0.1754
EC169_FP1,0.0706
EC169_FR19,0.1848
EC169_FR697,-0.0604
EC169_H99,-0.0058
EC169_HMV5301,0.0098
EC169_HMV5325,0.1395
EC169_HMV5343,0.1526
EC169_HMV5347,0.3173
EC169_HMV5405,0.198
EC169_HMV5409,0.1063
EC169_HMV5422,0.1149
EC169_HMV5502,0.116
EC169_I198,0.0438
EC169_I233,0.0286
EC169_I238,0.0287
EC169_I242,0.0926
EC169_I261,0.033
EC169_I267,0.0802
EC169_IDT,-0.004
EC169_LAN496,-0.0026
EC169_LH123Ht,-0.0155
EC169_LH145,0.3752
EC169_LH38,-0.0071
EC169_LH39,0.0159
EC169_LH59,-0.0552
EC169_LH60,-0.0261
EC169_LH65,-0.0796
EC169_LH74,0.4519
EC169_LH82,0.0299
EC169_LH93,0.0112
EC169_Lo1016,0.1634
EC169_Lo1026,0.1574
EC169_Lo1035,0.0593
EC169_Lo1038,0.0197
EC169_Lo1056,-0.028
EC169_Lo1063,0.0854
EC169_Lo1087,0.064
EC169_Lo1094,0.0971
EC169_Lo1095,0.0146
EC169_Lo1101,0.2704
EC169_Lo1106,0.1734
EC169_Lo1123,0.2361
EC169_Lo1124,-0.0451
EC169_Lo1172,0.0278
EC169_Lo1180,0.0271
EC169_Lo1187,0.231
EC169_Lo1199,0.189
EC169_Lo1203,0.045
EC169_Lo1223,0.2176
EC169_Lo1242,0.0037
EC169_Lo1251,0.0833
EC169_Lo1253,0.0498
EC169_Lo1261,0.2531
EC169_Lo1266,0.1146
EC169_Lo1270,0.0426
EC169_Lo1273,0.1895
EC169_Lo1274,0.0166
EC169_Lo1280,0.0239
EC169_Lo1282,0.0592
EC169_Lo1284,0.081
EC169_Lo1288,-0.0082
EC169_Lo1290,0.0157
EC169_Lo1301,0.1963
EC169_Lo904,0.3035
EC169_Lp5,0.238
EC169_ML606,-0.0021
EC169_Mo15W,0.0087
EC169_Mo17,-0.095
EC169_MS153,0.0332
EC169_MS71,0.0566
EC169_N16,0.0699
EC169_N192,0.3309
EC169_N22,0.0275
EC169_N25,0.0883
EC169_N6,0.0285
EC169_NC290,0.0055
EC169_NC358,-0.0004
EC169_NDB8,0.1376
EC169_NK764,0.3966
EC169_NK807,0.0506
EC169_NQ508,0.0212
EC169_NS701,0.2998
EC169_Oh02,0.0381
EC169_Oh33,0.0425
EC169_Oh40B,0.0117
EC169_Oh43,-0.0064
EC169_Os426,0.0461
EC169_P465P,0.0232
EC169_Pa36,-0.0021
EC169_Pa405,0.0826
EC169_Pa91,0.0267
EC169_PB116,0.0229
EC169_PB98TR,0.0075
EC169_PH207,-0.0079
EC169_PHB09,0.1061
EC169_PHG35,0.016
EC169_PHG39,0.1907
EC169_PHG47,0.026
EC169_PHG50,-0.0124
EC169_PHG71,0.3058
EC169_PHG80,0.1227
EC169_PHG83,-0.0165
EC169_PHG84,0.0072
EC169_PHG86,0.2586
EC169_PHH93,-0.0144
EC169_PHJ40,0.0276
EC169_PHK29,0.1022
EC169_PHK76,0.0043
EC169_PHR36,0.0092
EC169_PHT77,-0.0232
EC169_PHV63,0.0922
EC169_PHW65,-0.022
EC169_PHZ51,-0.0059
EC169_SC-Malawi,-0.0017
EC169_SGI061,0.0042
EC169_UH250,0.1311
EC169_UH_2500,-0.0016
EC169_UH304,0.0063
EC169_UH_6102,0.0457
EC169_UH_6179,0.0041
EC169_UH_P024,0.0077
EC169_UH_P060,0.0367
EC169_UH_P064,0.0391
EC169_UH_P074,0.0679
EC169_UH_P087,0.0623
EC169_UH_P089,0.0114
EC169_UH_P104,0.1405
EC169_UH_P115,0.1003
EC169_UH_P128,0.1048
EC169_UH_P148,0.0242
EC169_UH_S018,0.1096
EC169_UH_S020,0.1171
EC169_UH_S025,0.1441
EC169_Va26,0.0177
EC169_W117,0.0104
EC169_W153R,-0.0237
EC169_W182E,0.0884
EC169_W23,0.0662
EC169_W602S,0.0044
EC169_W604S,-0.0016
EC169_W64A,-0.0083
EC169_W9,0.0475
EC169_W95115,0.0338
EC169_Wf9,0.016
EC175_EC232,0.0602
EC175_EC242C,0.0102
EC175_EC334,0.3234
EC175_EP10,0.0516
EC175_EP2008-18,-0.0096
EC175_EP2008-22,0.0189
EC175_EP29,0.066
EC175_EP51,0.0446
EC175_EP52,0.0456
EC175_EP55,0.0859
EC175_EP67,0.0586
EC175_EP72,0.0709
EC175_EP77,0.0647
EC175_EZ11A,0.0982
EC175_EZ18,0.0223
EC175_EZ31,0.5003
EC175_EZ35,0.0871
EC175_EZ36,0.091
EC175_EZ37,0.5494
EC175_EZ38,0.1589
EC175_EZ40,0.1696
EC175_EZ42,0.2475
EC175_EZ47,0.1369
EC175_EZ48,0.1931
EC175_F04401,0.0599
EC175_F04402,0.0505
EC175_F04701,-0.0331
EC175_F04702,-0.0415
EC175_F05101,0.2291
EC175_F05404,0.0338
EC175_F1808,0.1994
EC175_F1890,-0.0139
EC175_F218,0.0427
EC175_F252,0.016
EC175_F353,0.0107
EC175_F354,0.027
EC175_F608,0.0133
EC175_F618,0.0626
EC175_F7001,0.0494
EC175_F7019,0.2524
EC175_F7025,0.134
EC175_F7028,0.0281
EC175_F7057,0.0483
EC175_F7058,0.0845
EC175_F7081,0.1584
EC175_F7082,0.1298
EC175_F712,0.0497
EC175_F748,0.1774
EC175_F752,0.1342
EC175_F838,0.0557
EC175_F874,0.0143
EC175_F888,0.1351
EC175_F894,0.0933
EC175_F908,0.0543
EC175_F912,0.0643
EC175_F918,0.1033
EC175_F922,0.0273
EC175_F924,0.1506
EC175_F98902,0.0258
EC175_FP1,0.1297
EC175_FR19,0.1957
EC175_FR697,-0.0621
EC175_H99,0.0189
EC175_HMV5301,0.0138
EC175_HMV5325,0.0356
EC175_HMV5343,0.0598
EC175_HMV5347,0.2838
EC175_HMV5405,0.2001
EC175_HMV5409,0.0965
EC175_HMV5422,0.0204
EC175_HMV5502,0.0879
EC175_I198,0.1061
EC175_I233,0.0338
EC175_I238,0.0768
EC175_I242,0.1112
EC175_I261,0.0756
EC175_I267,0.0878
EC175_IDT,0.0451
EC175_LAN496,0.0092
EC175_LH123Ht,0.0386
EC175_LH145,0.3183
EC175_LH38,-0.0104
EC175_LH39,0.0124
EC175_LH59,-0.0571
EC175_LH60,-0.0232
EC175_LH65,-0.0774
EC175_LH74,0.2967
EC175_LH82,0.0295
EC175_LH93,0.0206
EC175_Lo1016,0.0946
EC175_Lo1026,0.1907
EC175_Lo1035,0.123
EC175_Lo1038,0.0307
EC175_Lo1056,-0.0331
EC175_Lo1063,0.1029
EC175_Lo1087,0.0958
EC175_Lo1094,0.1812
EC175_Lo1095,0.0158
EC175_Lo1101,0.1942
EC175_Lo1106,0.2211
EC175_Lo1123,0.1301
EC175_Lo1124,-0.0446
EC175_Lo1172,0.0604
EC175_Lo1180,0.0279
EC175_Lo1187,0.1824
EC175_Lo1199,0.2157
EC175_Lo1203,0.0461
EC175_Lo1223,0.1
EC175_Lo1242,-0.0101
EC175_Lo1251,0.1024
EC175_Lo1253,0.052
EC175_Lo1261,0.1676
EC175_Lo1266,0.0765
EC175_Lo1270,0.0317
EC175_Lo1273,0.0996
EC175_Lo1274,0.014
EC175_Lo1280,0.0365
EC175_Lo1282,0.0412
EC175_Lo1284,0.0741
EC175_Lo1288,0.0069
EC175_Lo1290,0.0195
EC175_Lo1301,0.1184
EC175_Lo904,0.2514
EC175_Lp5,0.2238
EC175_ML606,0.0072
EC175_Mo15W,0.0205
EC175_Mo17,-0.0947
EC175_MS153,0.0303
EC175_MS71,0.0508
EC175_N16,0.0608
EC175_N192,0.2602
EC175_N22,0.0184
EC175_N25,0.05
EC175_N6,0.0584
EC175_NC290,0.0049
EC175_NC358,0.0299
EC175_NDB8,0.0868
EC175_NK764,0.3093
EC175_NK807,0.051
EC175_NQ508,0.0213
EC175_NS701,0.2529
EC175_Oh02,0.0475
EC175_Oh33,0.0907
EC175_Oh40B,0.0188
EC175_Oh43,-0.0114
EC175_Os426,0.068
EC175_P465P,0.02
EC175_Pa36,0.029
EC175_Pa405,0.0638
EC175_Pa91,0.0251
EC175_PB116,0.0308
EC175_PB98TR,0.037
EC175_PH207,0.0042
EC175_PHB09,0.1134
EC175_PHG35,0.0385
EC175_PHG39,0.1653
EC175_PHG47,0.0338
EC175_PHG50,-0.0112
EC175_PHG71,0.3232
EC175_PHG80,0.128
EC175_PHG83,0.0166
EC175_PHG84,0.0097
EC175_PHG86,0.2483
EC175_PHH93,-0.0053
EC175_PHJ40,0.0265
EC175_PHK29,0.1414
EC175_PHK76,0.0184
EC175_PHR36,0.0231
EC175_PHT77,0.0001
EC175_PHV63,0.1166
EC175_PHW65,-0.0105
EC175_PHZ51,0.0103
EC175_SC-Malawi,0.0134
EC175_SGI061,-0.0042
EC175_UH250,0.1529
EC175_UH_2500,0.0066
EC175_UH304,0.0192
EC175_UH_6102,0.0673
EC175_UH_6179,-0.0002
EC175_UH_P024,0.0333
EC175_UH_P060,0.0505
EC175_UH_P064,0.0565
EC175_UH_P074,0.0736
EC175_UH_P087,0.1089
EC175_UH_P089,0.0121
EC175_UH_P104,0.138
EC175_UH_P115,0.0985
EC175_UH_P128,0.1048
EC175_UH_P148,0.0609
EC175_UH_S018,0.0942
EC175_UH_S020,0.1096
EC175_UH_S025,0.1285
EC175_Va26,0.0021
EC175_W117,0.033
EC175_W153R,0.0069
EC175_W182E,0.0425
EC175_W23,0.0541
EC175_W602S,0.0166
EC175_W604S,0.0061
EC175_W64A,0.0121
EC175_W9,0.0334
EC175_W95115,0.0403
EC175_Wf9,0.0606
EC232_EC242C,0.0522
EC232_EC334,0.063
EC232_EP10,0.1175
EC232_EP2008-18,0.0623
EC232_EP2008-22,0.0683
EC232_EP29,0.081
EC232_EP51,0.0885
EC232_EP52,0.054
EC232_EP55,0.0745
EC232_EP67,0.1107
EC232_EP72,0.0832
EC232_EP77,0.1059
EC232_EZ11A,0.055
EC232_EZ18,0.0639
EC232_EZ31,0.025
EC232_EZ35,0.1291
EC232_EZ36,0.1544
EC232_EZ37,0.0258
EC232_EZ38,0.0514
EC232_EZ40,0.0541
EC232_EZ42,0.0408
EC232_EZ47,0.0607
EC232_EZ48,0.0605
EC232_F04401,0.0803
EC232_F04402,0.0771
EC232_F04701,0.0299
EC232_F04702,0.0419
EC232_F05101,0.017
EC232_F05404,0.0391
EC232_F1808,0.0528
EC232_F1890,0.0722
EC232_F218,0.1135
EC232_F252,0.0838
EC232_F353,0.0998
EC232_F354,0.082
EC232_F608,0.0895
EC232_F618,0.0672
EC232_F7001,0.0908
EC232_F7019,0.0447
EC232_F7025,0.0209
EC232_F7028,0.0558
EC232_F7057,0.0971
EC232_F7058,0.0955
EC232_F7081,0.0725
EC232_F7082,0.0708
EC232_F712,0.0966
EC232_F748,0.0453
EC232_F752,0.0614
EC232_F838,0.0958
EC232_F874,0.0762
EC232_F888,0.0735
EC232_F894,0.0689
EC232_F908,0.1152
EC232_F912,0.0532
EC232_F918,0.0499
EC232_F922,0.0781
EC232_F924,0.0248
EC232_F98902,0.0054
EC232_FP1,0.0934
EC232_FR19,0.056
EC232_FR697,0.0443
EC232_H99,0.0769
EC232_HMV5301,0.0728
EC232_HMV5325,0.0372
EC232_HMV5343,0.0264
EC232_HMV5347,0.0515
EC232_HMV5405,0.0571
EC232_HMV5409,0.0488
EC232_HMV5422,0.0368
EC232_HMV5502,0.0609
EC232_I198,0.0632
EC232_I233,0.0956
EC232_I238,0.1014
EC232_I242,0.0673
EC232_I261,0.0718
EC232_I267,0.0934
EC232_IDT,0.0636
EC232_LAN496,0.0885
EC232_LH123Ht,0.0304
EC232_LH145,0.007
EC232_LH38,0.0769
EC232_LH39,0.0565
EC232_LH59,0.0469
EC232_LH60,0.0593
EC232_LH65,0.041
EC232_LH74,-0.0215
EC232_LH82,0.0645
EC232_LH93,0.1885
EC232_Lo1016,0.0222
EC232_Lo1026,-0.0118
EC232_Lo1035,0.0548
EC232_Lo1038,0.1047
EC232_Lo1056,0.0556
EC232_Lo1063,0.0444
EC232_Lo1087,0.0338
EC232_Lo1094,0.039
EC232_Lo1095,0.0474
EC232_Lo1101,-0.0039
EC232_Lo1106,-0.005
EC232_Lo1123,0.0263
EC232_Lo1124,0.0371
EC232_Lo1172,0.0974
EC232_Lo1180,0.0924
EC232_Lo1187,0.006
EC232_Lo1199,0.0076
EC232_Lo1203,0.0308
EC232_Lo1223,0.0081
EC232_Lo1242,0.0477
EC232_Lo1251,0.0214
EC232_Lo1253,0.027
EC232_Lo1261,-0.0215
EC232_Lo1266,0.0561
EC232_Lo1270,0.029
EC232_Lo1273,0.0406
EC232_Lo1274,0.0291
EC232_Lo1280,0.0626
EC232_Lo1282,0.06
EC232_Lo1284,0.0652
EC232_Lo1288,0.044
EC232_Lo1290,0.0471
EC232_Lo1301,-0.0018
EC232_Lo904,-0.0171
EC232_Lp5,0.018
EC232_ML606,0.0831
EC232_Mo15W,0.0728
EC232_Mo17,0.036
EC232_MS153,0.0895
EC232_MS71,0.0644
EC232_N16,0.0786
EC232_N192,-0.0273
EC232_N22,0.0839
EC232_N25,0.1005
EC232_N6,0.1133
EC232_NC290,0.0709
EC232_NC358,0.094
EC232_NDB8,0.0875
EC232_NK764,-0.0002
EC232_NK807,0.0575
EC232_NQ508,0.0335
EC232_NS701,-0.0133
EC232_Oh02,0.0817
EC232_Oh33,0.0704
EC232_Oh40B,0.1045
EC232_Oh43,0.0751
EC232_Os426,0.09
EC232_P465P,0.0955
EC232_Pa36,0.0714
EC232_Pa405,0.0753
EC232_Pa91,0.075
EC232_PB116,0.1142
EC232_PB98TR,0.1192
EC232_PH207,0.0566
EC232_PHB09,0.069
EC232_PHG35,0.043
EC232_PHG39,0.0366
EC232_PHG47,0.0829
EC232_PHG50,0.0733
EC232_PHG71,0.0467
EC232_PHG80,0.0696
EC232_PHG83,0.0819
EC232_PHG84,0.0738
EC232_PHG86,-0.007
EC232_PHH93,0.0649
EC232_PHJ40,0.0702
EC232_PHK29,0.0408
EC232_PHK76,0.0607
EC232_PHR36,0.0701
EC232_PHT77,0.0683
EC232_PHV63,0.067
EC232_PHW65,0.0484
EC232_PHZ51,0.0785
EC232_SC-Malawi,0.0936
EC232_SGI061,0.0601
EC232_UH250,0.0897
EC232_UH_2500,0.0808
EC232_UH304,0.0717
EC232_UH_6102,0.0402
EC232_UH_6179,0.0867
EC232_UH_P024,0.0573
EC232_UH_P060,0.0781
EC232_UH_P064,0.0819
EC232_UH_P074,0.0504
EC232_UH_P087,0.0458
EC232_UH_P089,0.1242
EC232_UH_P104,0.0902
EC232_UH_P115,0.0565
EC232_UH_P128,0.0783
EC232_UH_P148,0.0573
EC232_UH_S018,0.1084
EC232_UH_S020,0.11
EC232_UH_S025,0.0863
EC232_Va26,0.0736
EC232_W117,0.0859
EC232_W153R,0.0774
EC232_W182E,0.0662
EC232_W23,0.1084
EC232_W602S,0.0609
EC232_W604S,0.0636
EC232_W64A,0.0943
EC232_W9,0.0914
EC232_W95115,0.1231
EC232_Wf9,0.1011
EC242C_EC334,0.034
EC242C_EP10,0.0697
EC242C_EP2008-18,0.0565
EC242C_EP2008-22,0.0605
EC242C_EP29,0.0515
EC242C_EP51,0.0621
EC242C_EP52,0.0412
EC242C_EP55,0.0852
EC242C_EP67,0.0613
EC242C_EP72,0.049
EC242C_EP77,0.0983
EC242C_EZ11A,0.0165
EC242C_EZ18,0.0727
EC242C_EZ31,0.035
EC242C_EZ35,0.0473
EC242C_EZ36,0.0525
EC242C_EZ37,0.0557
EC242C_EZ38,0.0615
EC242C_EZ40,0.1081
EC242C_EZ42,0.0398
EC242C_EZ47,0.0359
EC242C_EZ48,0.0568
EC242C_F04401,0.2806
EC242C_F04402,0.2979
EC242C_F04701,0.0829
EC242C_F04702,0.0614
EC242C_F05101,0.0126
EC242C_F05404,0.1614
EC242C_F1808,0.1619
EC242C_F1890,0.3095
EC242C_F218,0.0487
EC242C_F252,0.0323
EC242C_F353,0.1552
EC242C_F354,0.0424
EC242C_F608,0.0712
EC242C_F618,0.1596
EC242C_F7001,0.0542
EC242C_F7019,0.0932
EC242C_F7025,-0.006
EC242C_F7028,-0.0199
EC242C_F7057,0.0489
EC242C_F7058,0.0384
EC242C_F7081,0.0794
EC242C_F7082,0.0887
EC242C_F712,0.0494
EC242C_F748,-0.0062
EC242C_F752,0.0985
EC242C_F838,0.0454
EC242C_F874,0.0236
EC242C_F888,0.0815
EC242C_F894,0.1669
EC242C_F908,0.0455
EC242C_F912,0.2544
EC242C_F918,0.1336
EC242C_F922,0.0581
EC242C_F924,0.0539
EC242C_F98902,0.1775
EC242C_FP1,0.0319
EC242C_FR19,0.0468
EC242C_FR697,0.0562
EC242C_H99,0.0453
EC242C_HMV5301,0.2589
EC242C_HMV5325,0.06
EC242C_HMV5343,0.1591
EC242C_HMV5347,0.041
EC242C_HMV5405,0.1203
EC242C_HMV5409,0.0943
EC242C_HMV5422,0.0676
EC242C_HMV5502,0.2624
EC242C_I198,0.035
EC242C_I233,0.0391
EC242C_I238,0.0753
EC242C_I242,0.0381
EC242C_I261,0.0662
EC242C_I267,0.0547
EC242C_IDT,0.0573
EC242C_LAN496,0.0536
EC242C_LH123Ht,0.1042
EC242C_LH145,0.0837
EC242C_LH38,0.1351
EC242C_LH39,0.1334
EC242C_LH59,0.0409
EC242C_LH60,0.0702
EC242C_LH65,0.0601
EC242C_LH74,0.0408
EC242C_LH82,0.1182
EC242C_LH93,0.0248
EC242C_Lo1016,0.0161
EC242C_Lo1026,-0.0203
EC242C_Lo1035,-0.003
EC242C_Lo1038,0.0867
EC242C_Lo1056,0.0346
EC242C_Lo1063,0.078
EC242C_Lo1087,-0.0148
EC242C_Lo1094,0.0149
EC242C_Lo1095,0.1215
EC242C_Lo1101,-0.0141
